,0
0,0.045298610971065446
1,0.0993344156953113
2,0.023429395077256412
3,0.04181986913670163
4,0.0
5,0.023849014060077833
6,0.07684242567727534
7,0.0
8,0.1284259984338293
9,0.0
10,0.18898650207510828
11,0.1787211135463529
12,0.0
13,0.0018987141795886757
14,0.025053290876075687
15,0.11277518756227542
16,0.0993344156953113
17,0.09011505331004156
18,0.06468389889721987
19,0.005334139381062027
20,0.16135248639145022
21,-0.0016279960317596726
22,0.15188711291462775
23,0.055922814225640216
24,0.1360041417453416
25,0.0993344156953113
26,0.28772966549784096
27,0.16573360017365293
28,0.008425380089763906
29,0.07684242567727534
30,0.09615842174515037
31,0.09162780316468336
32,0.0
33,0.18260854401921145
34,0.0
35,0.13988427986875032
36,0.1175039156768239
37,0.055331957926066225
38,0.14143573719266508
39,0.16929653279856458
40,0.13011041480155178
41,0.07320389712783325
42,0.045298610971065446
43,0.12165955319721614
44,0.23480455836845052
45,0.045298610971065446
46,0.1483952324777285
47,0.12165955319721614
48,0.20618238769869623
49,0.07318439230817102
