,0
0,0.048373918401243
1,0.05006406543977098
2,-0.007760085446215572
3,0.0
4,0.03607552040846396
5,0.08435434989694325
6,0.006649212483896438
7,0.1762338863454894
8,0.010171502839544542
9,0.07579604030897355
10,0.009283160857588572
11,0.029340621367763012
12,0.11611599420359262
13,0.0369905176546062
14,0.0025267927158665157
15,0.06501311802767104
16,-0.010266807041174116
17,0.028998494859713397
18,0.0792765623327028
19,0.03460019332105968
20,0.09091452882810806
21,0.17876039304610733
22,0.0
23,0.04147081962328325
24,0.010273606483077836
25,0.042769140557028566
26,0.026619949816194165
27,0.04039237938703765
28,0.04838197170436447
29,0.04008391029870884
30,0.0
31,0.038781795368997375
32,0.009283160857588572
33,0.03588961058517633
34,0.028083354772317982
35,0.03283317107988516
36,0.04880575593528089
37,0.0
38,-0.011321617574050919
39,0.039166148654648784
40,0.18714258389641616
41,0.04221290013795433
42,0.043047313741551116
43,0.1154608949674678
44,0.08335887592370606
45,-0.0059396687889324935
46,0.08130346523160081
47,0.0013992990050176787
48,0.11518158918900052
49,-0.0037291185621212614
