,0
0,0.0
1,0.0
2,0.0
3,0.0
4,0.11868223713231027
5,0.0
6,0.11868223713231027
7,0.0
8,0.0
9,0.0
10,0.11868223713231027
11,0.11868223713231027
12,0.0
13,0.0
14,0.0
15,0.11868223713231027
16,0.32761763700581065
17,0.45432083122149014
18,0.11868223713231027
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,0.0
25,0.0
26,0.0
27,0.0
28,0.294442908487697
29,0.11868223713231027
30,0.0
31,0.2384238004040192
32,0.11868223713231027
33,0.11868223713231027
34,0.0
35,0.0
36,0.0
37,0.1791775941412242
38,0.0
39,0.11868223713231027
40,0.0
41,0.11868223713231027
42,0.0
43,0.11868223713231027
44,0.0
45,0.0
46,0.0
47,0.0
48,0.11868223713231027
49,0.11868223713231027
