,0
0,0.2897196261682243
1,0.36093143596377747
2,0.45982694684796044
3,0.2897196261682243
4,0.42785445420326224
5,0.32588699080157685
6,0.6850828729281768
7,0.25237449118046135
8,0.25237449118046135
9,0.2389853137516689
10,0.39490445859872614
11,0.32588699080157685
12,0.32588699080157685
13,0.36093143596377747
14,0.49086479902557856
15,0.5787631271878646
16,0.39490445859872614
17,0.5502958579881657
18,0.38017565872020076
19,0.32588699080157685
20,0.42785445420326224
21,0.32588699080157685
22,0.45982694684796044
23,0.5210084033613446
24,0.32588699080157685
25,0.5502958579881657
26,0.45982694684796044
27,0.36093143596377747
28,0.5210084033613446
29,0.32588699080157685
30,0.17391304347826086
31,0.36093143596377747
32,0.45982694684796044
33,0.37041420118343193
34,0.39490445859872614
35,0.36093143596377747
36,0.36093143596377747
37,0.39490445859872614
38,0.32588699080157685
39,0.45982694684796044
40,0.39490445859872614
41,0.42785445420326224
42,0.32588699080157685
43,0.32588699080157685
44,0.3658838071693449
45,0.25237449118046135
46,0.2897196261682243
47,0.2759526938239159
48,0.36093143596377747
49,0.36093143596377747
