,0
0,0.45982694684796044
1,0.49086479902557856
2,0.0
3,0.39490445859872614
4,0.45982694684796044
5,0.42785445420326224
6,0.7099236641221374
7,0.45982694684796044
8,0.32588699080157685
9,0.45982694684796044
10,0.2897196261682243
11,0.5502958579881657
12,0.5502958579881657
13,0.42785445420326224
14,0.49086479902557856
15,0.32588699080157685
16,0.5787631271878646
17,0.49086479902557856
18,0.45982694684796044
19,0.6595744680851063
20,0.36093143596377747
21,0.36093143596377747
22,0.6064441887226697
23,0.5502958579881657
24,0.45982694684796044
25,0.6064441887226697
26,0.5502958579881657
27,0.5210084033613446
28,0.36093143596377747
29,0.45982694684796044
30,0.42785445420326224
31,0.32588699080157685
32,0.2897196261682243
33,0.5210084033613446
34,0.32588699080157685
35,0.5502958579881657
36,0.42785445420326224
37,0.45982694684796044
38,0.42785445420326224
39,0.25237449118046135
40,0.45982694684796044
41,0.49086479902557856
42,0.45982694684796044
43,0.7577045696068013
44,0.2897196261682243
45,0.39490445859872614
46,0.5502958579881657
47,0.32588699080157685
48,0.32588699080157685
49,0.39490445859872614
