,0
0,0.5210084033613446
1,0.5210084033613446
2,0.475258918296893
3,0.42785445420326224
4,0.38415366146458585
5,0.5502958579881657
6,0.49086479902557856
7,0.5502958579881657
8,0.38415366146458585
9,0.45982694684796044
10,0.5210084033613446
11,0.49086479902557856
12,0.38415366146458585
13,0.45982694684796044
14,0.45982694684796044
15,0.5210084033613446
16,0.45982694684796044
17,0.5210084033613446
18,0.49086479902557856
19,0.49086479902557856
20,0.39490445859872614
21,0.49086479902557856
22,0.49086479902557856
23,0.49086479902557856
24,0.5502958579881657
25,0.49086479902557856
26,0.49086479902557856
27,0.45982694684796044
28,0.5502958579881657
29,0.5502958579881657
30,0.45982694684796044
31,0.5502958579881657
32,0.49086479902557856
33,0.5210084033613446
34,0.5210084033613446
35,0.5787631271878646
36,0.5210084033613446
37,0.49086479902557856
38,0.49086479902557856
39,0.49086479902557856
40,0.45982694684796044
41,0.5502958579881657
42,0.5502958579881657
43,0.3385354141656663
44,0.5210084033613446
45,0.42785445420326224
46,0.4457409568261377
47,0.5210084033613446
48,0.5210084033613446
49,0.49086479902557856
