,0
0,0.9721802325581396
1,0.9881278198932735
2,0.9367306952591595
3,0.950797304351953
4,0.9853488265282689
5,0.9797457979312892
6,0.9816201889836368
7,0.9645040760869565
8,0.9635366597106615
9,0.9825548596559902
10,0.9731319268570366
11,0.9778646435675625
12,0.9702716555612506
13,0.9721802325581396
14,0.9788060684491484
15,0.9740818979525512
16,0.9567148857844062
17,0.980683836589698
18,0.9721802325581396
19,0.9872031450577664
20,0.9759766892205024
21,0.9468156052017339
22,0.949804645749709
23,0.9654697264025089
24,0.9527771198484131
25,0.9740818979525512
26,0.9778646435675625
27,0.9654697264025089
28,0.9537642868974656
29,0.9778646435675625
30,0.9816201889836368
31,0.9693147634260663
32,0.9825548596559902
33,0.9547496335524138
34,0.9750301505206763
35,0.9478138013087448
36,0.980683836589698
37,0.9712268103628873
38,0.9721802325581396
39,0.9693147634260663
40,0.9547496335524138
41,0.9750301505206763
42,0.9407872676758
43,0.9721802325581396
44,0.9417966787107271
45,0.9731319268570366
46,0.9557331648439898
47,0.9654697264025089
48,0.9721802325581396
49,0.9673957481602616
