,0
0,0.02106263362103096
1,0.0
2,0.05785916522056809
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.1395362593162191
9,0.0
10,0.043670392513646995
11,0.26621297037630104
12,0.05785916522056809
13,0.043670392513646995
14,0.0
15,0.09814795437898922
16,0.05785916522056809
17,0.0
18,0.02106263362103096
19,0.02106263362103096
20,0.0
21,0.08444288717589349
22,0.02106263362103096
23,0.043670392513646995
24,0.11549497847919656
25,0.05785916522056809
26,0.10409338023664855
27,0.02106263362103096
28,0.08444288717589349
29,0.0
30,0.0
31,0.0
32,0.15217391304347827
33,0.0
34,0.02106263362103096
35,0.0
36,0.0
37,0.0
38,0.02106263362103096
39,0.05785916522056809
40,0.055454956994114984
41,0.0
42,0.15217391304347827
43,0.0674794442869294
44,0.0
45,0.0
46,0.0
47,0.043670392513646995
48,0.02106263362103096
49,0.0
