,0
0,0.647189349112426
1,0.9161981728742095
2,0.9947180123434144
3,0.9828936311270198
4,0.8456504368383863
5,0.9947180123434144
6,0.7613367832157256
7,0.8899844317592112
8,1.0
9,0.3175094589966317
10,0.6427057957849049
11,1.0
12,0.7308448334234475
13,0.7733481404841078
14,0.7701574044330228
15,1.0
16,0.647189349112426
17,0.6909838821033151
18,0.5670121686465304
19,0.8312252906375133
20,0.9861550518097117
21,0.996558764329464
22,0.38097996050589794
23,0.9928734704854107
24,1.0
25,1.0
26,1.0
27,0.6378132118451025
28,0.4539011845125404
29,0.8291717694764748
30,0.7663789664198348
31,0.8399060245007551
32,0.5262088581877286
33,0.2336077001380851
34,0.647189349112426
35,0.8521928755321115
36,0.465822457681871
37,1.0
38,0.7061450793161866
39,0.7482185273159145
40,0.9891729702397941
41,0.7701574044330228
42,0.7430163023281302
43,0.9910251270391024
44,0.7396544827055003
45,0.6378132118451025
46,0.8328392498351959
47,0.9786829726090479
48,0.11500135711958173
49,0.5927138181300697
