,0
0,0.527972027972028
1,0.4795551137921579
2,0.5284886045581767
3,0.4126739348730455
4,0.5231907237105158
5,0.5090274028077754
6,0.4517817138056567
7,0.3855184483010063
8,0.5115330378726833
9,0.5294146825396825
10,0.49829576133909287
11,0.46440477844145023
12,0.4768295203969129
13,0.5332167832167832
14,0.4672170789000967
15,0.4849219810040706
16,0.4795551137921579
17,0.52463588989845
18,0.5284886045581767
19,0.47
20,0.5323218558893911
21,0.5083829365079365
22,0.4809278350515464
23,0.43935902806870547
24,0.4171137339055794
25,0.49690319105964725
26,0.4768295203969129
27,0.4475291309841359
28,0.5033905665419561
29,0.548236446766819
30,0.47270968633411636
31,0.4953303642648232
32,0.5284886045581767
33,0.49670131947221113
34,0.46440477844145023
35,0.48906057705456035
36,0.4953303642648232
37,0.5663453000126856
38,0.5188988095238095
39,0.45925724391239287
40,0.5168714746172441
41,0.4449099287808965
42,0.4685681629260183
43,0.4389555398729711
44,0.45623186403205745
45,0.41336739037888465
46,0.4996954933008526
47,0.48893625659764517
48,0.4701427224989902
49,0.4560117302052786
