,0
0,0.037991889246259264
1,0.07111055605857192
2,0.044828976793635664
3,0.10898250346026901
4,0.02516917235677761
5,0.19510980459968874
6,0.029748434582005934
7,0.059338494018296974
8,0.04017080696942306
9,0.03946444658444907
10,0.1053766851704996
11,0.10405939030169009
12,0.1913808519008619
13,0.1086027351428213
14,0.06852197387748621
15,0.09025668413498449
16,0.09389678013531225
17,0.1797870942305165
18,0.17350460419407257
19,0.042516704646402226
20,0.1147412424252244
21,0.042844600526777875
22,0.28179095424043676
23,0.2649604933513201
24,0.16609422545556293
25,0.0
26,0.03135678391959799
27,0.21154710959599624
28,0.05805171854149385
29,0.08532910388580492
30,0.26222552741790284
31,0.3140330518986835
32,0.09074838859083716
33,0.2861356377982341
34,0.029559358577011183
35,0.05964922452529352
36,0.029559358577011183
37,0.08021882542236525
38,0.22781445597187688
39,0.08021882542236525
40,0.12372546436569622
41,0.20636571043871788
42,0.029559358577011183
43,0.14963790078162387
44,0.0
45,0.0490985858856645
46,0.0890824427992362
47,0.07489249090307641
48,0.0
49,0.21545104347457986
