,0
0,0.5787631271878646
1,0.5502958579881657
2,0.6850828729281768
3,0.7099236641221374
4,0.39490445859872614
5,0.6926188068756319
6,0.5787631271878646
7,0.49086479902557856
8,0.6333711691259932
9,0.5210084033613446
10,0.5210084033613446
11,0.6850828729281768
12,0.6595744680851063
13,0.45982694684796044
14,0.7099236641221374
15,0.547105561861521
16,0.5502958579881657
17,0.5210084033613446
18,0.49086479902557856
19,0.6850828729281768
20,0.6850828729281768
21,0.6333711691259932
22,0.6064441887226697
23,0.5319148936170213
24,0.6333711691259932
25,0.5502958579881657
26,0.3982947624847747
27,0.7099236641221374
28,0.6064441887226697
29,0.6850828729281768
30,0.5787631271878646
31,0.5210084033613446
32,0.4315304948216341
33,0.4603550295857988
34,0.6333711691259932
35,0.6064441887226697
36,0.6333711691259932
37,0.7099236641221374
38,0.5210084033613446
39,0.6064441887226697
40,0.5441657579062159
41,0.5502958579881657
42,0.7577045696068013
43,0.7577045696068013
44,0.6333711691259932
45,0.3520097442143727
46,0.4477933261571582
47,0.8031088082901554
48,0.42785445420326224
49,0.8031088082901554
