,0
0,0.702557200538358
1,0.8979502834714348
2,0.8603034134007586
3,0.9605103280680437
4,0.4400921658986175
5,0.7959005669428696
6,0.4913641170250264
7,0.7398979992153786
8,0.7638532110091744
9,0.780281690140845
10,0.7142051860202931
11,0.7086290623832648
12,0.9096080910240202
13,0.8694014231896191
14,0.7822487485560262
15,0.6905878110349801
16,0.8417343015805211
17,0.5396290050590219
18,0.7553154409201812
19,0.8109987357774968
20,0.7261462205700124
21,0.7459534149230161
22,0.5724007561436673
23,0.8295589988081049
24,0.7456176110884631
25,0.6057859881491809
26,0.5920185974428516
27,0.7930119416187528
28,0.6282495667244368
29,0.6621101270696959
30,0.5436817472698908
31,0.7848992012171928
32,0.7519491177677472
33,0.7672314208702349
34,0.5166229221347332
35,0.7733436652460287
36,0.7080213903743315
37,0.5920806873365708
38,0.7550887830229537
39,0.9546687330492057
40,0.8271889400921659
41,0.6465667479958174
42,0.4341653666146646
43,0.5597365945437441
44,0.4891416752843847
45,0.7945638432364096
46,0.587889969808789
47,0.6974704890387858
48,0.7280123982952345
49,0.7665941240478781
