,0
0,1.0
1,1.0
2,1.0
3,1.0
4,0.8917129431866724
5,0.9510255336961072
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,0.8469988230678698
13,1.0
14,0.9594594594594594
15,1.0
16,1.0
17,1.0
18,0.9594594594594594
19,1.0
20,1.0
21,0.9594594594594594
22,1.0
23,1.0
24,1.0
25,0.8733217843222174
26,1.0
27,0.9594594594594594
28,1.0
29,1.0
30,1.0
31,0.9594594594594594
32,1.0
33,1.0
34,0.9677819083023544
35,1.0
36,1.0
37,1.0
38,0.8026981450252951
39,1.0
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,1.0
47,0.9172677131947391
48,0.8734222863324919
49,1.0
