,0
0,0.40528641535655346
1,0.506072432094911
2,0.4073043418141593
3,0.46408100107642625
4,0.5382963320463321
5,0.5097139382708901
6,0.5958497687704026
7,0.5334107721464816
8,0.4718797500422226
9,0.43570388109816316
10,0.5314095694383156
11,0.548149583414067
12,0.6517397368044628
13,0.44819819819819817
14,0.5479613535502958
15,0.5622971166698492
16,0.5845185058259081
17,0.34006366246411185
18,0.4330860874047769
19,0.3028163416701992
20,0.42646171635413
21,0.5538067349926794
22,0.5916005070384949
23,0.7300072774318751
24,0.4664429530201342
25,0.5172411142540893
26,0.4660970803298242
27,0.35063187594840667
28,0.5319362230284514
29,0.4275553213909378
30,0.5389506059493206
31,0.5663102591647643
32,0.44944293929005863
33,0.4042278377410609
34,0.5694334570680947
35,0.6288127343524661
36,0.4747869318181818
37,0.4349412433661865
38,0.6172072985301571
39,0.6554850007075138
40,0.4814918797512094
41,0.5192971380471381
42,0.41140682941903584
43,0.6071982173997288
44,0.5179960748580641
45,0.5046235702498151
46,0.5802810502569244
47,0.5936608031861932
48,0.5326338825952626
49,0.5948026046638484
