,0
0,1.0
1,1.0
2,0.3944223107569721
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,0.0
10,1.0
11,1.0
12,0.7371252882398155
13,0.0
14,1.0
15,0.7132075471698113
16,1.0
17,1.0
18,0.7747035573122529
19,0.0
20,0.0
21,0.0
22,1.0
23,1.0
24,1.0
25,1.0
26,0.0
27,0.10027855153203342
28,0.8671328671328671
29,0.0
30,0.7132075471698113
31,0.77009507346586
32,0.5314730694354315
33,0.0
34,0.8144833197721725
35,1.0
36,0.2567237163814181
37,0.2567237163814181
38,1.0
39,1.0
40,0.10027855153203342
41,1.0
42,0.0
43,0.0
44,1.0
45,1.0
46,1.0
47,1.0
48,1.0
49,1.0
