,0
0,1.0
1,1.0
2,1.0
3,0.9927470121339294
4,0.994493442925748
5,1.0
6,1.0
7,1.0
8,0.9908545002760906
9,1.0
10,0.9926450180405217
11,1.0
12,1.0
13,0.9926450180405217
14,1.0
15,1.0
16,0.9963353922743615
17,1.0
18,1.0
19,1.0
20,1.0
21,0.9926963711529628
22,1.0
23,1.0
24,1.0
25,1.0
26,0.994493442925748
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,0.9926963711529628
33,1.0
34,1.0
35,1.0
36,1.0
37,1.0
38,1.0
39,0.9963353922743615
40,0.9926450180405217
41,1.0
42,0.9926963711529628
43,1.0
44,0.9963353922743615
45,0.9963353922743615
46,0.9785386484297669
47,1.0
48,1.0
49,0.9926450180405217
