,0
0,0.2478429038976495
1,0.13402931138325638
2,0.05405264393603423
3,0.03407675761349485
4,0.08638349745116043
5,0.19735839471678943
6,0.02097388964758158
7,0.06625835189309577
8,0.0628467717448312
9,0.0773306041359381
10,0.46440677966101696
11,0.033448667044809983
12,0.04579253705576245
13,0.26248371689101174
14,0.06810406272273699
15,0.0620553739665449
16,0.21325694704717033
17,0.09481074278901877
18,0.018138142320011142
19,0.10455304638296392
20,0.4035060842160553
21,0.04006552576626743
22,0.700963523743978
23,0.3838878287563262
24,0.10046705076194047
25,0.11919201343534241
26,0.1535592267439346
27,0.06066607778728573
28,0.3235614251505696
29,0.20062663721814167
30,0.3740349451442503
31,0.2353742472039002
32,0.08807317462853491
33,0.39491216158872955
34,0.05806309080684466
35,0.02751844601716609
36,0.07326610413665363
37,0.45383920935094557
38,0.39192323913960353
39,0.2221839713577527
40,0.04465880453133028
41,0.14398319537456844
42,0.14042457276341133
43,0.09210225603186523
44,0.4144533662754787
45,0.09132661355877093
46,0.030789862910881035
47,0.39793783622235507
48,0.03413029197906992
49,0.45859292629157483
