,0
0,0.0674794442869294
1,0.6251044859292282
2,0.3246904719181769
3,0.2750692972444155
4,0.13353495405373966
5,0.24257425742574257
6,0.12900447812607646
7,0.1737073992484126
8,0.7504
9,0.20727247151498102
10,0.19068541300527242
11,0.5197512801755669
12,0.40945861854387056
13,0.11549497847919656
14,0.0321899080288342
15,0.04994991348693197
16,0.04513374575237431
17,0.3231347289318304
18,0.1737073992484126
19,0.15808137364688316
20,0.305137519460301
21,0.2763609612555174
22,0.8861729295877417
23,0.5226438188494492
24,0.21409175360868943
25,0.08541729436577282
26,0.043670392513646995
27,0.02106263362103096
28,0.05785916522056809
29,0.31548774034221205
30,0.5755310778914241
31,0.04513374575237431
32,0.2294657392333876
33,0.026377004236936112
34,0.0997476075297087
35,0.6812778603268945
36,0.6563132042762208
37,0.3759081091694483
38,0.6213592233009708
39,0.6139675556777564
40,0.3577955454026271
41,0.16888519134775373
42,0.31548774034221205
43,0.60670482420278
44,0.16730401529636713
45,0.305137519460301
46,0.7122656009837074
47,0.17698941591532732
48,0.7262090483619345
49,0.07142857142857142
