,0
0,0.7168674698795181
1,0.2394524657791112
2,0.9841011006930289
3,0.41267913529268885
4,1.0
5,0.7553407934893184
6,1.0
7,0.9594594594594594
8,0.8697104677060133
9,0.9338141705557913
10,0.9338141705557913
11,0.85020334387709
12,0.8658064516129033
13,1.0
14,0.7731503024662634
15,0.9759950759130078
16,0.27567688520921907
17,0.8490322580645161
18,0.9594594594594594
19,0.88866930171278
20,0.7002635046113307
21,0.9260429835651075
22,0.7714524905818334
23,0.9677819083023544
24,0.9424778761061947
25,1.0
26,0.9677819083023544
27,0.7604267701260912
28,0.556952438654953
29,0.0
30,0.40704906703524535
31,0.3116710875331565
32,0.6687357072852009
33,0.7604267701260912
34,0.7814717967874486
35,1.0
36,0.8609625668449198
37,0.9262759924385633
38,0.3310038119440915
39,0.0
40,0.88866930171278
41,0.832258064516129
42,0.7881435994331601
43,0.7822487485560262
44,0.7805907172995781
45,0.7814717967874486
46,0.9510255336961072
47,0.9841011006930289
48,1.0
49,0.7444645277903299
