,0
0,1.0
1,1.0
2,0.6055363321799307
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,0.7132075471698113
10,1.0
11,1.0
12,1.0
13,1.0
14,0.9456625357483317
15,1.0
16,0.7132075471698113
17,1.0
18,1.0
19,1.0
20,1.0
21,1.0
22,1.0
23,0.7132075471698113
24,0.926711668273867
25,1.0
26,1.0
27,0.9641847313854854
28,1.0
29,1.0
30,0.7747035573122529
31,0.8900675024108003
32,1.0
33,1.0
34,0.8144833197721725
35,0.9073170731707317
36,1.0
37,1.0
38,1.0
39,0.7747035573122529
40,1.0
41,1.0
42,0.8712955122777307
43,1.0
44,0.7132075471698113
45,1.0
46,0.5491100856954515
47,1.0
48,1.0
49,1.0
