,0
0,1.0
1,0.7747035573122529
2,1.0
3,1.0
4,0.0
5,1.0
6,1.0
7,0.6678805535324108
8,1.0
9,1.0
10,0.9641847313854854
11,0.0
12,0.6678805535324108
13,1.0
14,1.0
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,0.0
21,0.0
22,0.8712955122777307
23,1.0
24,1.0
25,0.8144833197721725
26,0.9456625357483317
27,1.0
28,0.6846473029045643
29,1.0
30,1.0
31,1.0
32,0.7526444263628966
33,1.0
34,0.7132075471698113
35,0.0
36,0.0
37,1.0
38,1.0
39,1.0
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,0.8423236514522822
46,0.48171109733415995
47,0.0
48,1.0
49,1.0
