,0
0,0.749098712446352
1,0.9138338483912016
2,0.7975550327676021
3,0.764118751066371
4,0.8994437111069206
5,0.8382528578740829
6,0.8544851722232455
7,0.7817277583348683
8,0.9345183275004605
9,0.6662428219852338
10,0.7440114848236259
11,0.8440884890765559
12,0.9349195580538864
13,0.9575932071052118
14,0.9539000194514686
15,0.7869543232765885
16,0.8994437111069206
17,0.7415344348110584
18,1.0
19,0.7374497113870911
20,0.8912568824757927
21,0.9075201348567148
22,0.8962221416923356
23,0.8738019169329073
24,0.8280167051714946
25,0.9383605654488709
26,0.9109190001879346
27,0.8994437111069206
28,0.9247475709658982
29,0.702079841535883
30,0.8834287247361832
31,0.9188911704312115
32,0.8829573695278149
33,0.8129412777682108
34,0.7708582153216175
35,0.8746499906664178
36,0.8421075012757272
37,0.9519104701254917
38,0.7886032637304791
39,0.8077524769685381
40,0.6422215159701256
41,0.8834287247361832
42,0.6750041138719763
43,0.8265455484759773
44,0.722063997319484
45,0.9253375337533754
46,0.981122156375454
47,0.9429740134744947
48,0.9429740134744947
49,0.91834241683894
