,0
0,0.5129594721960414
1,0.5129594721960414
2,0.5474631481968939
3,0.5087018973810796
4,0.5294146825396825
5,0.5207635632953784
6,0.5170803396472894
7,0.53613579100915
8,0.5087018973810796
9,0.5323218558893911
10,0.5474631481968939
11,0.49710923683852537
12,0.5467650508209538
13,0.5549207700366684
14,0.5437062937062938
15,0.524156746031746
16,0.5437062937062938
17,0.5586218158066623
18,0.4930953355155483
19,0.5437062937062938
20,0.5623045347928068
21,0.5284886045581767
22,0.52463588989845
23,0.52463588989845
24,0.5512012603387161
25,0.5294146825396825
26,0.5399305555555556
27,0.5512012603387161
28,0.5474631481968939
29,0.5549207700366684
30,0.5512012603387161
31,0.5168714746172441
32,0.5297998180163785
33,0.49710923683852537
34,0.5474631481968939
35,0.5284886045581767
36,0.53613579100915
37,0.5050751116524563
38,0.5474631481968939
39,0.4809278350515464
40,0.5323218558893911
41,0.524156746031746
42,0.5437062937062938
43,0.5011024423337856
44,0.5284886045581767
45,0.5323218558893911
46,0.4930953355155483
47,0.5303269003544703
48,0.5659690627843494
49,0.5586218158066623
