,0
0,0.6418473138548539
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,0.846309403437816
7,0.9456625357483317
8,0.9456625357483317
9,1.0
10,1.0
11,0.9456625357483317
12,1.0
13,1.0
14,1.0
15,1.0
16,0.9456625357483317
17,0.8874629812438302
18,1.0
19,0.9456625357483317
20,1.0
21,0.8874629812438302
22,1.0
23,1.0
24,1.0
25,0.24400234055002926
26,1.0
27,1.0
28,1.0
29,0.926711668273867
30,1.0
31,1.0
32,0.8249744114636642
33,1.0
34,0.9456625357483317
35,0.7806925498426023
36,1.0
37,0.9456625357483317
38,0.7806925498426023
39,1.0
40,1.0
41,1.0
42,1.0
43,1.0
44,0.8813559322033898
45,1.0
46,1.0
47,0.846309403437816
48,1.0
49,0.846309403437816
