,0
0,0.34640800354400475
1,0.3149348202848316
2,0.3576372249050761
3,0.3415679378008145
4,0.39219757846564085
5,0.3916156890967974
6,0.3766374755735688
7,0.3824093507997395
8,0.39820826898778605
9,0.3058100197658507
10,0.45199412983425413
11,0.32789909356506103
12,0.33774298056155505
13,0.3488175987023998
14,0.34505116606725744
15,0.3893238081510576
16,0.3767068525638722
17,0.37487298591958196
18,0.33180345572354214
19,0.38123251081149834
20,0.3554640252171682
21,0.42899761336515513
22,0.40416830902640916
23,0.39273748521876234
24,0.3199244060475162
25,0.31543127193147946
26,0.3870254763279446
27,0.3789031224979984
28,0.354697349504184
29,0.3426221595128472
30,0.3380947539650264
31,0.30181725157280376
32,0.3649413243922883
33,0.3720811862635581
34,0.4068838516831542
35,0.4019036170518157
36,0.38702207331493893
37,0.3488175987023998
38,0.33981305507839626
39,0.34071274298056153
40,0.32883369330453566
41,0.3765671125041
42,0.36258211678832114
43,0.3708656003473981
44,0.3613101565077154
45,0.34775317037309317
46,0.3801367398344728
47,0.3533155362804767
48,0.33067069130530813
49,0.3824382838046642
