,0
0,6.134608023085757e-06
1,3.6518467035623723e-06
2,3.680764813851454e-06
3,2.085303558921935e-05
4,-1.2711698275114346e-06
5,3.680764813851454e-06
6,1.7176490449817338e-05
7,6.113354969099276e-06
8,-3.680764813851454e-06
9,1.3497879765709987e-05
10,3.680764813851454e-06
11,6.113354969099276e-06
12,3.6518467035623723e-06
13,3.680764813851454e-06
14,9.817240151315473e-06
15,2.4442218579904642e-06
16,3.680764813851454e-06
17,1.7176490449817338e-05
18,6.134608023085757e-06
19,1.2269216046171515e-06
20,-1.2269216046171515e-06
21,-2.471123670892875e-06
22,-2.471123670892875e-06
23,3.6518467035623723e-06
24,-1.3450906451205384e-08
25,6.113354969099276e-06
26,-1.2269216046171515e-06
27,7.359567386873803e-06
28,7.31509160106125e-06
29,6.134608023085757e-06
30,3.680764813851454e-06
31,4.901894622432134e-06
32,-1.3450906451205384e-08
33,3.072982400512882e-05
34,-1.2269216046171515e-06
35,3.680764813851454e-06
36,1.4711140737628317e-05
37,7.359567386873803e-06
38,2.4442218579904642e-06
39,9.780441313250273e-06
40,1.2269216046171515e-06
41,3.680764813851454e-06
42,1.2274912915757143e-05
43,9.780441313250273e-06
44,-3.680764813851454e-06
45,3.680764813851454e-06
46,3.6518467035623723e-06
47,3.680764813851454e-06
48,1.2269216046171515e-06
49,1.2274912915757143e-05
