,0
0,1.0
1,1.0
2,0.990113264961118
3,0.9892804337111878
4,0.984774039217448
5,0.9954822007205819
6,0.9945642295633208
7,1.0
8,0.9964016604250328
9,0.9964016604250328
10,0.9828323627382113
11,0.9963889517772243
12,1.0
13,0.9909723794430609
14,1.0
15,1.0
16,0.998191281865191
17,0.9963889517772243
18,0.9963889517772243
19,0.9855812692099077
20,0.9963889517772243
21,1.0
22,1.0
23,0.9587714763402776
24,0.9964016604250328
25,1.0
26,0.998191281865191
27,0.9963889517772243
28,1.0
29,1.0
30,0.9964016604250328
31,0.998191281865191
32,1.0
33,0.9829528834687127
34,0.9909723794430609
35,1.0
36,0.998191281865191
37,0.967897396904911
38,0.9964016604250328
39,0.9837502829975097
40,0.9963889517772243
41,1.0
42,0.9954742015299752
43,1.0
44,0.9954661739624787
45,0.9963889517772243
46,1.0
47,0.9784099625501963
48,0.9936526435474702
49,0.9963889517772243
