,0
0,0.892458162397534
1,0.9006583857918795
2,0.9039694800129898
3,0.9158439654925425
4,0.9716213487978793
5,0.9198522386150756
6,0.806074035287131
7,0.9928734704854107
8,0.9592496251366153
9,0.9406169975642092
10,0.909293679172335
11,1.0
12,0.9354692386659346
13,0.8821070503658969
14,0.9606857331245364
15,0.9652185530413029
16,0.9153417206776041
17,0.9023571753534863
18,0.9753943991380594
19,0.9471936233809366
20,0.8965671689541542
21,0.9505853102662385
22,0.927321638653888
23,0.8400896837064663
24,0.8860019486846379
25,0.8963108784290302
26,0.9784484706094971
27,0.9728021146600739
28,0.8916210868436694
29,0.9254755148714179
30,0.9515520674017034
31,0.9447633073723154
32,0.9175997011075893
33,0.9821932173364148
34,0.9430582612998569
35,0.8865200650609717
36,0.9570912222594169
37,0.9476789171145585
38,0.8626561853024144
39,0.8896228405765191
40,0.9544462395921635
41,0.9148392061013421
42,0.8823672068543151
43,0.962835667527626
44,0.9203520653225284
45,0.9838266707354287
46,0.9413500553301365
47,0.9369706507944491
48,0.9225979770540474
49,0.9616418850139158
