,0
0,0.4581489229279762
1,0.44753011209357374
2,0.3864512632813333
3,0.465106555398462
4,0.408374449339207
5,0.4317966446721887
6,0.4367661491009779
7,0.4214470238516526
8,0.3638432605298543
9,0.474259208916678
10,0.45257917629468536
11,0.4212077812532949
12,0.45456360227746145
13,0.41680616740088106
14,0.42776513825691287
15,0.37439726520331057
16,0.4107560508876998
17,0.45301970375944994
18,0.4113555713271824
19,0.4352221206902611
20,0.3881583642592064
21,0.3875950911439644
22,0.42964518816830993
23,0.4647103918228279
24,0.4631474103585657
25,0.4113555713271824
26,0.41178183229813664
27,0.39669568940907796
28,0.4045137660131644
29,0.45008511882243696
30,0.3565475096489616
31,0.4560366318122014
32,0.42776513825691287
33,0.4591183119819141
34,0.42899761336515513
35,0.43397094388559815
36,0.42961638491547466
37,0.44072003888348843
38,0.39103543066585217
39,0.42619858205812156
40,0.42993900520815126
41,0.4190099950728514
42,0.3575083466395703
43,0.44459968359872065
44,0.4236535675159911
45,0.36258211678832114
46,0.406152950310559
47,0.4308590308370044
48,0.3978655263722894
49,0.41362332695984705
