,0
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,1.0
14,1.0
15,0.6678805535324108
16,1.0
17,1.0
18,0.5529411764705883
19,1.0
20,0.6055363321799307
21,0.9014693171996543
22,1.0
23,1.0
24,1.0
25,1.0
26,0.9641847313854854
27,1.0
28,1.0
29,1.0
30,0.7132075471698113
31,1.0
32,1.0
33,1.0
34,0.8712955122777307
35,1.0
36,1.0
37,1.0
38,1.0
39,1.0
40,0.8423236514522822
41,0.9014693171996543
42,0.7747035573122529
43,1.0
44,1.0
45,1.0
46,0.926711668273867
47,1.0
48,1.0
49,1.0
