,0
0,0.9809913378248316
1,0.9924747570965898
2,0.9809913378248316
3,1.0
4,0.9393823134471514
5,1.0
6,1.0
7,0.938099902056807
8,1.0
9,1.0
10,1.0
11,1.0
12,0.9848455783617879
13,0.9505774783445621
14,0.9367620572343406
15,0.9886732938252724
16,0.9924747570965898
17,0.9886732938252724
18,0.9590326230435603
19,0.9809913378248316
20,1.0
21,1.0
22,1.0
23,1.0
24,0.9705058801568042
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,0.9809913378248316
33,0.9809913378248316
34,1.0
35,1.0
36,1.0
37,1.0
38,0.9325667804780077
39,0.9809913378248316
40,0.9886732938252724
41,0.9667072485484173
42,0.9848455783617879
43,1.0
44,1.0
45,1.0
46,0.9962502373267514
47,0.9848455783617879
48,1.0
49,1.0
