,0
0,0.4564667636885974
1,0.30568810088245835
2,0.37805653505983006
3,0.845213255742574
4,0.8784870938972343
5,0.46394424888127456
6,0.8095808383233533
7,0.10350473776758955
8,0.8474140347702526
9,0.8032611521430612
10,0.9779792840533862
11,0.3882954728085877
12,0.4593407995076091
13,0.8582788885688732
14,0.7638711703401307
15,0.5534740199704142
16,0.44604436537499303
17,0.4313007730804152
18,0.6773052465493273
19,0.6521112601579204
20,0.4252767762951971
21,0.8546746202360445
22,0.6445049200963158
23,0.3548571253419566
24,0.12998220593028786
25,0.8768889511462625
26,0.9039694800129898
27,0.4636491104750974
28,0.40050856374583504
29,0.596626450026144
30,0.49895046558174116
31,0.03648890870283717
32,0.48512250259668843
33,0.7887438957342906
34,0.6999873527198679
35,0.18030663620221965
36,0.3999317204580615
37,0.6654947056474338
38,0.2718314310651934
39,0.4445855827246745
40,0.3887489927477841
41,0.5793955324872051
42,0.5183686369575347
43,0.8265883031950998
44,0.3076785146829267
45,0.4622116314999505
46,0.39240178343508947
47,0.762024908600041
48,0.7511525292491193
49,0.3877320616951873
