,0
0,0.4451478880205757
1,0.9502326032176779
2,0.8982832618025751
3,0.6067743110355712
4,0.6239755390240828
5,0.5437437824693269
6,0.5829912023460411
7,0.9432980441413961
8,0.7539127792128856
9,0.568105152960335
10,0.8982832618025751
11,0.4753875777624173
12,0.3342696629213483
13,0.7559217301750772
14,0.7109756097560975
15,0.6597049993473437
16,0.545237560372908
17,0.4889874906447129
18,0.4975894963586009
19,0.7340845894921704
20,0.5694427434170238
21,0.5827971348792036
22,0.8477969509130507
23,0.6339364518976169
24,0.4636861854448504
25,0.3073406010184322
26,0.4753875777624173
27,0.5636153939541095
28,0.9664812370356402
29,0.48786148756802905
30,0.37429992476803475
31,0.5420934158694429
32,0.435982865302237
33,0.3473702369086866
34,0.44447864381096697
35,0.8749358206400821
36,0.44447864381096697
37,0.5389365061463854
38,0.7559217301750772
39,0.9741056377598801
40,0.8042991849128975
41,0.48401086842930297
42,0.34492947007243613
43,0.6811439216227404
44,0.3946229110745519
45,0.6207167064139576
46,0.29509063976863936
47,0.4547834364588291
48,0.37617718143178597
49,0.545237560372908
