,0
0,0.5501842134643296
1,0.31760140210315474
2,0.4805220683471157
3,0.5156960152203784
4,0.2585117477455371
5,0.3761121541098686
6,0.4112231477422183
7,0.7986250579329522
8,0.5625793055715769
9,0.3281190675070241
10,0.3031851592579629
11,0.4144533662754787
12,0.26008996241296445
13,0.4862542078955422
14,0.8901442725534504
15,0.7403943377148635
16,0.801413982717989
17,0.3934131483205009
18,0.6544069993519118
19,0.597663271420012
20,0.5437437824693269
21,0.7130082436775185
22,0.4056673315410632
23,0.6052392489400363
24,0.5300162249864792
25,0.848597292448214
26,0.4997940903943169
27,0.7317726947819871
28,0.4778073791092792
29,0.5858758393214748
30,0.38245512449334107
31,0.7029460466399889
32,0.7029460466399889
33,0.6322807900364826
34,0.5399406658608944
35,0.29825069903839596
36,0.20966323866361167
37,0.6372704243191893
38,0.41937639198218263
39,0.17727810650887574
40,0.35549223202435787
41,0.759182156133829
42,0.7191679572011827
43,0.6141515341264872
44,0.7986250579329522
45,0.6125515431713108
46,0.5716922367055024
47,0.8695463236572223
48,0.3846073950976319
49,0.7876017821477954
