,0
0,1.0
1,0.960268231349539
2,0.9896331643304503
3,1.0
4,0.9752976548406495
5,1.0
6,0.9752976548406495
7,0.9781833463408777
8,0.9820164140657761
9,0.9596483934192552
10,0.8993630573248408
11,1.0
12,1.0
13,1.0
14,0.9257849196538936
15,1.0
16,0.985832984637456
17,1.0
18,1.0
19,0.963660573780414
20,0.9529033027304161
21,0.9781833463408777
22,1.0
23,1.0
24,0.9781833463408777
25,0.9820164140657761
26,0.9820164140657761
27,1.0
28,1.0
29,1.0
30,1.0
31,0.9577847947534612
32,0.9896331643304503
33,0.9733686491692752
34,0.9429253658237923
35,1.0
36,1.0
37,1.0
38,0.9781833463408777
39,0.9389212738540835
40,1.0
41,0.9896331643304503
42,0.985832984637456
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,0.9829720991498024
49,0.9810596979141692
