,0
0,1.0
1,1.0
2,1.0
3,1.0
4,1.0
5,1.0
6,0.9881230331945995
7,0.9801121876593575
8,1.0
9,1.0
10,1.0
11,1.0
12,0.963862864202615
13,1.0
14,0.9720258223178604
15,1.0
16,0.9881230331945995
17,1.0
18,1.0
19,1.0
20,1.0
21,0.9801121876593575
22,1.0
23,1.0
24,1.0
25,1.0
26,0.9556222199234509
27,1.0
28,1.0
29,0.9720258223178604
30,1.0
31,0.9801121876593575
32,1.0
33,0.9801121876593575
34,0.9556222199234509
35,1.0
36,1.0
37,0.963862864202615
38,0.9720258223178604
39,1.0
40,1.0
41,0.9572496263079223
42,1.0
43,1.0
44,1.0
45,0.9175475687103594
46,1.0
47,1.0
48,1.0
49,1.0
