,0
0,1.0
1,1.0
2,0.9153417206776041
3,0.9838266707354287
4,0.9947180123434144
5,0.9824117823675352
6,1.0
7,1.0
8,0.9891729702397941
9,1.0
10,0.9928734704854107
11,1.0
12,0.9838266707354287
13,0.9891729702397941
14,1.0
15,1.0
16,1.0
17,0.9699793471851462
18,0.9838266707354287
19,1.0
20,0.9659322048822582
21,1.0
22,0.9854571692801756
23,0.971385011112688
24,1.0
25,0.9947180123434144
26,0.9898679766656432
27,1.0
28,0.9683070104470787
29,0.96307423662944
30,1.0
31,0.9770401800495632
32,1.0
33,0.9898679766656432
34,0.9838266707354287
35,0.9928734704854107
36,1.0
37,0.971385011112688
38,1.0
39,0.9891729702397941
40,1.0
41,0.9910251270391024
42,0.9910251270391024
43,1.0
44,1.0
45,0.9928734704854107
46,1.0
47,1.0
48,1.0
49,0.9910251270391024
