,0
0,0.9065127101681345
1,0.9641177309007982
2,0.9319349315068494
3,0.9462474645030426
4,0.8911400750583224
5,0.9582258526798509
6,0.8955744164898454
7,0.9360620978748294
8,0.9621608757734412
9,0.9401587995337995
10,0.8821680466114689
11,0.9582258526798509
12,0.9542621536101256
13,0.9360620978748294
14,0.9381142356718887
15,0.9522694524495677
16,0.9562476071975498
17,0.9360620978748294
18,0.942195831313621
19,0.9482621480910143
20,0.942195831313621
21,0.9621608757734412
22,0.9277769593400118
23,0.9522694524495677
24,0.966067532960258
25,0.9360620978748294
26,0.9381142356718887
27,0.9680103200151486
28,0.9340023439789041
29,0.942195831313621
30,0.9360620978748294
31,0.9298598176649349
32,0.9193672075994459
33,0.9193672075994459
34,0.9381142356718887
35,0.9562476071975498
36,0.9586759285511767
37,0.9193672075994459
38,0.9256863130965266
39,0.9129764155637377
40,0.897778842275111
41,0.9542621536101256
42,0.9298598176649349
43,0.9235878351735016
44,0.9381142356718887
45,0.9205620003899395
46,0.9522694524495677
47,0.9621608757734412
48,0.9502694639591954
49,0.908675456997303
